19578,3171848.968
19640,3171848.968
19703,3218153.333
19765,3229729.424
19828,3229729.424
19890,3276033.788
19953,3276033.788
20015,3276033.788
20078,3333914.244
20140,3333914.244
20203,3333914.244
20265,3333914.244
20328,3345490.335
20390,3345490.335
20453,3357066.426
20515,3357066.426
20578,3357066.426
20640,3357066.426
20703,3357066.426
20765,3368642.517
20828,3368642.517
20890,3368642.517
20953,3414946.882
21015,3414946.882
21078,3414946.882
21140,3507555.611
21203,3507555.611
21265,3507555.611
21328,3507555.611
21390,3553859.975
21453,3553859.975
21515,3553859.975
21578,3577012.157
21640,3577012.157
21703,3577012.157
21765,3577012.157
21828,3577012.157
21906,3577012.157
21984,3577012.157
22031,3577012.157
22093,3577012.157
22156,3577012.157
22218,3577012.157
22281,3634892.613
22343,3634892.613
22406,3658044.795
22468,3658044.795
22531,3658044.795
22593,3658044.795
22672,3658044.795
22718,3669620.886
22781,3669620.886
22859,3669620.886
22906,3669620.886
22968,3669620.886
23047,3669620.886
23109,3669620.886
23172,3669620.886
23234,3669620.886
23297,3669620.886
23359,3669620.886
23422,3669620.886
23484,3727501.342
23547,3750653.524
23609,3750653.524
23672,3750653.524
23750,3773805.707
23797,3773805.707
23859,3773805.707
23922,3773805.707
23984,3773805.707
24047,3773805.707
24109,3785381.798
24172,3785381.798
24234,3785381.798
24297,3785381.798
24359,3785381.798
24422,3785381.798
24484,3785381.798
24547,3785381.798
24609,3785381.798
24672,3785381.798
24734,3785381.798
24797,3785381.798
24859,3785381.798
24922,3796957.889
24984,3854838.344
25047,3854838.344
25109,3854838.344
25172,3854838.344
25234,3866414.436
25297,3866414.436
25359,3866414.436
25422,3877990.527
25484,3877990.527
25547,3877990.527
25609,3877990.527
25672,3877990.527
25734,3935870.982
25797,3935870.982
25859,3935870.982
25922,4005327.529
25984,4005327.529
26047,4005327.529
26109,4005327.529
26172,4051631.893
26234,4051631.893
26297,4051631.893
26359,4051631.893
26422,4051631.893
26484,4063207.985
26547,4063207.985
26609,4074784.076
26672,4074784.076
26734,4074784.076
26797,4074784.076
26859,4074784.076
26922,4074784.076
26984,4074784.076
27047,4074784.076
27109,4086360.167
27172,4086360.167
27234,4109512.349
27297,4109512.349
27359,4109512.349
27422,4121088.44
27484,4121088.44
27547,4178968.896
27609,4190544.987
27672,4190544.987
27734,4190544.987
27797,4213697.169
27859,4213697.169
27922,4248425.443
27984,4248425.443
28047,4260001.534
28109,4260001.534
28172,4260001.534
28234,4260001.534
28297,4271577.625
28359,4271577.625
28422,4271577.625
28484,4352610.263
28547,4352610.263
28609,4352610.263
28672,4352610.263
28734,4352610.263
28797,4352610.263
28859,4398914.627
28922,4479947.265
28984,4479947.265
29047,4479947.265
29109,4479947.265
29172,4479947.265
29234,4479947.265
29297,4479947.265
29359,4479947.265
29422,4479947.265
29484,4503099.447
29547,4503099.447
29625,4503099.447
29672,4503099.447
29734,4514675.538
29797,4549403.812
29859,4549403.812
29922,4549403.812
29984,4560979.903
30047,4560979.903
30109,4595708.176
30172,4595708.176
30250,4607284.267
30297,4607284.267
30359,4607284.267
30422,4607284.267
30484,4607284.267
30547,4607284.267
30609,4630436.45
30672,4630436.45
30734,4665164.723
30797,4665164.723
30859,4665164.723
30922,4665164.723
30984,4665164.723
31047,4665164.723
31109,4665164.723
31172,4665164.723
31234,4665164.723
31297,4665164.723
31359,4665164.723
31422,4665164.723
31484,4665164.723
31547,4665164.723
31609,4665164.723
31672,4665164.723
31734,4665164.723
31797,4665164.723
31859,4665164.723
31922,4699892.996
31984,4699892.996
32047,4699892.996
32109,4711469.088
32172,4711469.088
32234,4734621.27
32297,4734621.27
32359,4746197.361
32422,4746197.361
32484,4746197.361
32547,4780925.634
32609,4780925.634
32672,4780925.634
32734,4827229.999
32797,4827229.999
32859,4827229.999
32922,4827229.999
32984,4827229.999
33047,4827229.999
33109,4827229.999
33172,4827229.999
33234,4827229.999
33297,4827229.999
33359,4827229.999
33422,4850382.181
33484,4850382.181
33547,4850382.181
33625,4850382.181
33672,4873534.363
33734,4873534.363
33797,4873534.363
33859,4873534.363
33922,4873534.363
33984,4873534.363
34047,4873534.363
34109,4873534.363
34172,4873534.363
34234,4873534.363
34297,4873534.363
34359,4873534.363
34422,4873534.363
34484,4873534.363
34547,4873534.363
34625,4873534.363
34672,4873534.363
34734,4873534.363
34797,4873534.363
34859,4873534.363
34922,4885110.454
34984,4885110.454
35047,4885110.454
35125,4885110.454
35172,4919838.728
35234,4931414.819
35297,4931414.819
35359,4931414.819
35422,4954567.001
35484,4954567.001
35547,4966143.092
35609,4966143.092
35672,4966143.092
35734,4966143.092
35797,5024023.548
35859,5024023.548
35922,5024023.548
35984,5070327.912
36047,5081904.004
36109,5081904.004
36172,5093480.095
36234,5151360.55
36297,5151360.55
36359,5151360.55
36422,5151360.55
36484,5151360.55
36547,5162936.641
36609,5162936.641
36672,5162936.641
36734,5162936.641
36797,5162936.641
36859,5162936.641
36922,5162936.641
36984,5162936.641
37047,5162936.641
37109,5174512.733
37187,5174512.733
37234,5220817.097
37297,5220817.097
37359,5232393.188
37422,5232393.188
37484,5232393.188
37547,5232393.188
37609,5232393.188
37672,5232393.188
37734,5232393.188
37797,5232393.188
37859,5243969.279
37922,5243969.279
37984,5243969.279
38047,5243969.279
38109,5243969.279
38172,5243969.279
38234,5255545.37
38297,5255545.37
38359,5255545.37
38422,5255545.37
38484,5255545.37
38547,5255545.37
38609,5255545.37
38672,5255545.37
38734,5255545.37
38797,5255545.37
38859,5255545.37
38922,5255545.37
38984,5255545.37
39047,5255545.37
39109,5255545.37
39172,5255545.37
39234,5544947.649
39297,5544947.649
39359,5544947.649
39422,5544947.649
39484,5544947.649
39547,5544947.649
39609,5544947.649
39672,5544947.649
39734,5614404.195
39797,5672284.651
39859,5672284.651
39922,5730165.107
39984,5730165.107
40047,5730165.107
40109,5857502.109
40187,5857502.109
40234,5915382.564
40297,
40359,
40422,
40484,
40547,
40625,
40672,
40734,
40797,
40859,
40922,
40984,
41047,
41125,
41172,
41234,
41297,
41359,
41422,
41484,
41547,
41609,
41672,
41734,
41797,
41859,
41922,
41984,
42047,
42125,
42172,
42234,
42297,
42359,
42422,
42484,
42547,
42609,
42672,
42734,
42797,
42859,
42922,
42984,
43047,
43109,
43172,
43234,
43297,
43359,
43422,
43484,
43547,
43609,
43672,
43734,
43797,
43859,
43922,
43984,
44047,
44109,
44172,
44234,
44297,
44359,
44422,
44484,
44547,
44609,
44672,
44734,
44797,
44859,
44922,
44984,
45047,
45109,
45172,
45234,
45297,
45359,
45422,
45484,
45547,
45609,
45672,
45734,
45797,
45859,
45922,
45984,
46047,
46109,
46172,
46234,
46297,
46359,
46422,
46484,
46547,
46609,
46672,
46734,
46797,
46859,
46922,
46984,
47047,
47109,
47172,
47234,
47297,
47359,
47422,
47484,
47547,
47609,
47672,
47734,
47797,
47859,
47922,
47984,
48047,
48109,
48172,
48234,
48297,
48359,
48422,
48484,
48547,
48625,
48672,
48734,
48797,
48859,
48922,
48984,
49047,
49125,
49172,
49234,
49297,
49359,
49422,
49484,
49547,
49609,
49672,
49734,
49797,
49859,
49922,
49984,
50047,
50109,
50172,
50250,
50297,
50359,
50422,
50484,
50547,
50609,
50687,
50734,
50797,
50859,
50922,
50984,
51047,
51109,
51172,
51234,
51297,
51359,
51422,
51484,
51547,
51625,
51672,
51734,
51797,
51859,
51922,
51984,
52047,
52109,
52172,
52234,
52297,
52359,
52422,
52484,
52547,
52609,
52672,
52734,
52797,
52859,
52922,
52984,
53047,
53109,
53172,
53234,
53297,
53359,
53422,
53484,
53547,
53609,
53672,
53734,
53797,
53859,
53922,
53984,
54047,
54109,
54172,
54234,
54297,
54359,
54422,
54484,
54547,
54609,
54672,
54734,
54797,
54859,
54922,
54984,
55047,
55109,
55172,
55234,
55297,
55359,
55422,
55484,
55547,
55609,
55672,
55734,
55797,
55859,
55922,
55984,
56047,
56109,
56172,
56234,
56297,
56359,
56422,
56484,
56547,
56609,
56672,
56734,
56797,
56859,
56922,
56984,
57047,
57109,
57172,
57234,
57297,
57359,
57422,
57484,
57547,
57609,
57672,
57734,
57797,
57859,
57922,
57984,
58047,
58109,
58187,
58234,
58297,
58359,
58422,
58484,
58547,
58609,
58672,
58734,
58797,
58859,
58922,
58984,
59047,
59109,
59172,
59234,
59297,
59359,
59422,
59484,
59547,
59609,
59672,
59734,
59797,
59859,
59922,
59984,
